RUN,Learning Rate,Predicted?
1,70,0.01,0.01,True
2,63,0.01,0.01,True
3,51,0.01,0.01,True
4,65,0.01,0.01,True
5,86,0.01,0.01,True
6,69,0.01,0.01,True
7,45,0.01,0.01,True
8,68,0.01,0.01,True
9,39,0.01,0.01,True
10,90,0.01,0.01,True
11,85,0.01,0.01,True
12,84,0.01,0.01,True
13,61,0.01,0.01,True
14,74,0.01,0.01,True
15,63,0.01,0.01,True
16,73,0.01,0.01,True
17,46,0.01,0.01,True
18,61,0.01,0.01,True
19,80,0.01,0.01,True
20,65,0.01,0.01,True
21,64,0.01,0.01,True
22,42,0.01,0.01,True
23,69,0.01,0.01,True
24,72,0.01,0.01,True
25,80,0.01,0.01,True
26,80,0.01,0.01,True
27,84,0.01,0.01,True
28,60,0.01,0.01,True
29,66,0.01,0.01,True
30,77,0.01,0.01,True
31,57,0.01,0.01,True
32,71,0.01,0.01,True
33,81,0.01,0.01,True
34,91,0.01,0.01,True
35,80,0.01,0.01,True
36,70,0.01,0.01,True
37,79,0.01,0.01,True
38,68,0.01,0.01,True
39,62,0.01,0.01,True
40,68,0.01,0.01,True
41,82,0.01,0.01,True
42,45,0.01,0.01,True
43,67,0.01,0.01,True
44,40,0.01,0.01,True
45,79,0.01,0.01,True
46,75,0.01,0.01,True
47,77,0.01,0.01,True
48,56,0.01,0.01,True
49,50,0.01,0.01,True
50,56,0.01,0.01,True
51,74,0.01,0.01,True
52,65,0.01,0.01,True
53,80,0.01,0.01,True
54,60,0.01,0.01,True
55,77,0.01,0.01,True
56,70,0.01,0.01,True
57,66,0.01,0.01,True
58,68,0.01,0.01,True
59,88,0.01,0.01,True
60,42,0.01,0.01,True
61,63,0.01,0.01,True
62,60,0.01,0.01,True
63,65,0.01,0.01,True
64,88,0.01,0.01,True
65,86,0.01,0.01,True
66,61,0.01,0.01,True
67,66,0.01,0.01,True
68,83,0.01,0.01,True
69,81,0.01,0.01,True
70,71,0.01,0.01,True
71,75,0.01,0.01,True
72,89,0.01,0.01,True
73,55,0.01,0.01,True
74,63,0.01,0.01,True
75,74,0.01,0.01,True
76,47,0.01,0.01,True
77,53,0.01,0.01,True
78,59,0.01,0.01,True
79,66,0.01,0.01,True
80,57,0.01,0.01,True
81,58,0.01,0.01,True
82,59,0.01,0.01,True
83,81,0.01,0.01,True
84,46,0.01,0.01,True
85,72,0.01,0.01,True
86,70,0.01,0.01,True
87,76,0.01,0.01,True
88,69,0.01,0.01,True
89,61,0.01,0.01,True
90,88,0.01,0.01,True
91,67,0.01,0.01,True
92,82,0.01,0.01,True
93,72,0.01,0.01,True
94,41,0.01,0.01,True
95,47,0.01,0.01,True
96,64,0.01,0.01,True
97,78,0.01,0.01,True
98,62,0.01,0.01,True
99,66,0.01,0.01,True
100,46,0.01,0.01,True
1,17,0.05,0.05,True
2,12,0.05,0.05,True
3,15,0.05,0.05,True
4,13,0.05,0.05,True
5,19,0.05,0.05,True
6,11,0.05,0.05,True
7,17,0.05,0.05,True
8,16,0.05,0.05,True
9,16,0.05,0.05,True
10,13,0.05,0.05,True
11,10,0.05,0.05,True
12,13,0.05,0.05,True
13,13,0.05,0.05,True
14,15,0.05,0.05,True
15,15,0.05,0.05,True
16,15,0.05,0.05,True
17,16,0.05,0.05,True
18,12,0.05,0.05,True
19,15,0.05,0.05,True
20,12,0.05,0.05,True
21,16,0.05,0.05,True
22,14,0.05,0.05,True
23,11,0.05,0.05,True
24,15,0.05,0.05,True
25,13,0.05,0.05,True
26,16,0.05,0.05,True
27,14,0.05,0.05,True
28,15,0.05,0.05,True
29,14,0.05,0.05,True
30,15,0.05,0.05,True
31,14,0.05,0.05,True
32,14,0.05,0.05,True
33,11,0.05,0.05,True
34,14,0.05,0.05,True
35,12,0.05,0.05,True
36,15,0.05,0.05,True
37,15,0.05,0.05,True
38,12,0.05,0.05,True
39,14,0.05,0.05,True
40,12,0.05,0.05,True
41,18,0.05,0.05,True
42,18,0.05,0.05,True
43,15,0.05,0.05,True
44,18,0.05,0.05,True
45,9,0.05,0.05,True
46,11,0.05,0.05,True
47,15,0.05,0.05,True
48,14,0.05,0.05,True
49,10,0.05,0.05,True
50,13,0.05,0.05,True
51,14,0.05,0.05,True
52,11,0.05,0.05,True
53,16,0.05,0.05,True
54,14,0.05,0.05,True
55,17,0.05,0.05,True
56,17,0.05,0.05,True
57,13,0.05,0.05,True
58,16,0.05,0.05,True
59,13,0.05,0.05,True
60,15,0.05,0.05,True
61,15,0.05,0.05,True
62,9,0.05,0.05,True
63,17,0.05,0.05,True
64,16,0.05,0.05,True
65,14,0.05,0.05,True
66,14,0.05,0.05,True
67,12,0.05,0.05,True
68,14,0.05,0.05,True
69,12,0.05,0.05,True
70,18,0.05,0.05,True
71,12,0.05,0.05,True
72,12,0.05,0.05,True
73,16,0.05,0.05,True
74,9,0.05,0.05,True
75,12,0.05,0.05,True
76,15,0.05,0.05,True
77,14,0.05,0.05,True
78,14,0.05,0.05,True
79,19,0.05,0.05,True
80,18,0.05,0.05,True
81,13,0.05,0.05,True
82,16,0.05,0.05,True
83,15,0.05,0.05,True
84,17,0.05,0.05,True
85,16,0.05,0.05,True
86,14,0.05,0.05,True
87,16,0.05,0.05,True
88,10,0.05,0.05,True
89,14,0.05,0.05,True
90,15,0.05,0.05,True
91,10,0.05,0.05,True
92,14,0.05,0.05,True
93,9,0.05,0.05,True
94,12,0.05,0.05,True
95,13,0.05,0.05,True
96,12,0.05,0.05,True
97,10,0.05,0.05,True
98,15,0.05,0.05,True
99,12,0.05,0.05,True
100,14,0.05,0.05,True
1,7,0.1,0.1,True
2,7,0.1,0.1,True
3,6,0.1,0.1,True
4,9,0.1,0.1,True
5,9,0.1,0.1,True
6,7,0.1,0.1,True
7,8,0.1,0.1,True
8,8,0.1,0.1,True
9,7,0.1,0.1,True
10,7,0.1,0.1,True
11,8,0.1,0.1,True
12,8,0.1,0.1,True
13,8,0.1,0.1,True
14,7,0.1,0.1,True
15,8,0.1,0.1,True
16,8,0.1,0.1,True
17,8,0.1,0.1,True
18,9,0.1,0.1,True
19,8,0.1,0.1,True
20,7,0.1,0.1,True
21,7,0.1,0.1,True
22,6,0.1,0.1,True
23,8,0.1,0.1,True
24,7,0.1,0.1,True
25,8,0.1,0.1,True
26,7,0.1,0.1,True
27,8,0.1,0.1,True
28,7,0.1,0.1,True
29,10,0.1,0.1,True
30,8,0.1,0.1,True
31,8,0.1,0.1,True
32,8,0.1,0.1,True
33,9,0.1,0.1,True
34,8,0.1,0.1,True
35,8,0.1,0.1,True
36,7,0.1,0.1,True
37,7,0.1,0.1,True
38,8,0.1,0.1,True
39,8,0.1,0.1,True
40,7,0.1,0.1,True
41,8,0.1,0.1,True
42,7,0.1,0.1,True
43,7,0.1,0.1,True
44,8,0.1,0.1,True
45,8,0.1,0.1,True
46,6,0.1,0.1,True
47,10,0.1,0.1,True
48,8,0.1,0.1,True
49,8,0.1,0.1,True
50,7,0.1,0.1,True
51,9,0.1,0.1,True
52,7,0.1,0.1,True
53,8,0.1,0.1,True
54,8,0.1,0.1,True
55,10,0.1,0.1,True
56,10,0.1,0.1,True
57,7,0.1,0.1,True
58,9,0.1,0.1,True
59,8,0.1,0.1,True
60,7,0.1,0.1,True
61,5,0.1,0.1,True
62,7,0.1,0.1,True
63,9,0.1,0.1,True
64,8,0.1,0.1,True
65,6,0.1,0.1,True
66,8,0.1,0.1,True
67,9,0.1,0.1,True
68,7,0.1,0.1,True
69,7,0.1,0.1,True
70,6,0.1,0.1,True
71,9,0.1,0.1,True
72,8,0.1,0.1,True
73,8,0.1,0.1,True
74,8,0.1,0.1,True
75,6,0.1,0.1,True
76,8,0.1,0.1,True
77,7,0.1,0.1,True
78,9,0.1,0.1,True
79,8,0.1,0.1,True
80,8,0.1,0.1,True
81,6,0.1,0.1,True
82,6,0.1,0.1,True
83,6,0.1,0.1,True
84,7,0.1,0.1,True
85,8,0.1,0.1,True
86,10,0.1,0.1,True
87,8,0.1,0.1,True
88,9,0.1,0.1,True
89,10,0.1,0.1,True
90,7,0.1,0.1,True
91,9,0.1,0.1,True
92,5,0.1,0.1,True
93,9,0.1,0.1,True
94,8,0.1,0.1,True
95,9,0.1,0.1,True
96,7,0.1,0.1,True
97,7,0.1,0.1,True
98,7,0.1,0.1,True
99,8,0.1,0.1,True
100,8,0.1,0.1,True
1,6,0.2,0.2,True
2,8,0.2,0.2,True
3,8,0.2,0.2,True
4,7,0.2,0.2,True
5,8,0.2,0.2,True
6,6,0.2,0.2,True
7,9,0.2,0.2,True
8,9,0.2,0.2,True
9,8,0.2,0.2,True
10,8,0.2,0.2,True
11,6,0.2,0.2,True
12,5,0.2,0.2,True
13,8,0.2,0.2,True
14,7,0.2,0.2,True
15,9,0.2,0.2,True
16,8,0.2,0.2,True
17,6,0.2,0.2,True
18,8,0.2,0.2,True
19,8,0.2,0.2,True
20,8,0.2,0.2,True
21,8,0.2,0.2,True
22,5,0.2,0.2,True
23,9,0.2,0.2,True
24,9,0.2,0.2,True
25,7,0.2,0.2,True
26,6,0.2,0.2,True
27,9,0.2,0.2,True
28,8,0.2,0.2,True
29,7,0.2,0.2,True
30,9,0.2,0.2,True
31,10,0.2,0.2,True
32,8,0.2,0.2,True
33,9,0.2,0.2,True
34,8,0.2,0.2,True
35,9,0.2,0.2,True
36,8,0.2,0.2,True
37,8,0.2,0.2,True
38,8,0.2,0.2,True
39,9,0.2,0.2,True
40,9,0.2,0.2,True
41,7,0.2,0.2,True
42,9,0.2,0.2,True
43,8,0.2,0.2,True
44,7,0.2,0.2,True
45,8,0.2,0.2,True
46,9,0.2,0.2,True
47,6,0.2,0.2,True
48,9,0.2,0.2,True
49,6,0.2,0.2,True
50,9,0.2,0.2,True
51,8,0.2,0.2,True
52,6,0.2,0.2,True
53,8,0.2,0.2,True
54,5,0.2,0.2,True
55,9,0.2,0.2,True
56,8,0.2,0.2,True
57,8,0.2,0.2,True
58,7,0.2,0.2,True
59,8,0.2,0.2,True
60,7,0.2,0.2,True
61,9,0.2,0.2,True
62,6,0.2,0.2,True
63,8,0.2,0.2,True
64,5,0.2,0.2,True
65,7,0.2,0.2,True
66,5,0.2,0.2,True
67,9,0.2,0.2,True
68,7,0.2,0.2,True
69,9,0.2,0.2,True
70,8,0.2,0.2,True
71,7,0.2,0.2,True
72,7,0.2,0.2,True
73,8,0.2,0.2,True
74,10,0.2,0.2,True
75,9,0.2,0.2,True
76,7,0.2,0.2,True
77,8,0.2,0.2,True
78,8,0.2,0.2,True
79,8,0.2,0.2,True
80,7,0.2,0.2,True
81,9,0.2,0.2,True
82,7,0.2,0.2,True
83,9,0.2,0.2,True
84,7,0.2,0.2,True
85,8,0.2,0.2,True
86,8,0.2,0.2,True
87,8,0.2,0.2,True
88,8,0.2,0.2,True
89,9,0.2,0.2,True
90,8,0.2,0.2,True
91,7,0.2,0.2,True
92,6,0.2,0.2,True
93,8,0.2,0.2,True
94,7,0.2,0.2,True
95,8,0.2,0.2,True
96,9,0.2,0.2,True
97,9,0.2,0.2,True
98,8,0.2,0.2,True
99,9,0.2,0.2,True
100,8,0.2,0.2,True
1,1000,0.5,0.5,False
2,1000,0.5,0.5,False
3,1000,0.5,0.5,False
4,1000,0.5,0.5,False
5,1000,0.5,0.5,False
6,1000,0.5,0.5,False
7,1000,0.5,0.5,False
8,1000,0.5,0.5,False
9,1000,0.5,0.5,False
10,1000,0.5,0.5,False
11,1000,0.5,0.5,False
12,1000,0.5,0.5,False
13,1000,0.5,0.5,False
14,1000,0.5,0.5,False
15,1000,0.5,0.5,False
16,1000,0.5,0.5,False
17,1000,0.5,0.5,False
18,1000,0.5,0.5,False
19,1000,0.5,0.5,False
20,1000,0.5,0.5,False
21,1000,0.5,0.5,False
22,1000,0.5,0.5,False
23,1000,0.5,0.5,False
24,1000,0.5,0.5,False
25,1000,0.5,0.5,False
26,1000,0.5,0.5,False
27,1000,0.5,0.5,False
28,1000,0.5,0.5,False
29,1000,0.5,0.5,False
30,1000,0.5,0.5,False
31,1000,0.5,0.5,False
32,1000,0.5,0.5,False
33,1000,0.5,0.5,False
34,1000,0.5,0.5,False
35,1000,0.5,0.5,False
36,1000,0.5,0.5,False
37,1000,0.5,0.5,False
38,1000,0.5,0.5,False
39,1000,0.5,0.5,False
40,1000,0.5,0.5,False
41,1000,0.5,0.5,False
42,1000,0.5,0.5,False
43,1000,0.5,0.5,False
44,1000,0.5,0.5,False
45,1000,0.5,0.5,False
46,1000,0.5,0.5,False
47,1000,0.5,0.5,False
48,1000,0.5,0.5,False
49,1000,0.5,0.5,False
50,1000,0.5,0.5,False
51,1000,0.5,0.5,False
52,1000,0.5,0.5,False
53,1000,0.5,0.5,False
54,1000,0.5,0.5,False
55,1000,0.5,0.5,False
56,1000,0.5,0.5,False
57,1000,0.5,0.5,False
58,1000,0.5,0.5,False
59,1000,0.5,0.5,False
60,1000,0.5,0.5,False
61,1000,0.5,0.5,False
62,1000,0.5,0.5,False
63,1000,0.5,0.5,False
64,1000,0.5,0.5,False
65,1000,0.5,0.5,False
66,1000,0.5,0.5,False
67,1000,0.5,0.5,False
68,1000,0.5,0.5,False
69,1000,0.5,0.5,False
70,1000,0.5,0.5,False
71,1000,0.5,0.5,False
72,1000,0.5,0.5,False
73,1000,0.5,0.5,False
74,1000,0.5,0.5,False
75,1000,0.5,0.5,False
76,1000,0.5,0.5,False
77,1000,0.5,0.5,False
78,1000,0.5,0.5,False
79,1000,0.5,0.5,False
80,1000,0.5,0.5,False
81,1000,0.5,0.5,False
82,1000,0.5,0.5,False
83,1000,0.5,0.5,False
84,1000,0.5,0.5,False
85,1000,0.5,0.5,False
86,1000,0.5,0.5,False
87,1000,0.5,0.5,False
88,1000,0.5,0.5,False
89,1000,0.5,0.5,False
90,1000,0.5,0.5,False
91,1000,0.5,0.5,False
92,1000,0.5,0.5,False
93,1000,0.5,0.5,False
94,1000,0.5,0.5,False
95,1000,0.5,0.5,False
96,1000,0.5,0.5,False
97,1000,0.5,0.5,False
98,1000,0.5,0.5,False
99,1000,0.5,0.5,False
100,1000,0.5,0.5,False
1,1000,0.8,0.8,False
2,1000,0.8,0.8,False
3,1000,0.8,0.8,False
4,1000,0.8,0.8,False
5,1000,0.8,0.8,False
6,1000,0.8,0.8,False
7,1000,0.8,0.8,False
8,1000,0.8,0.8,False
9,1000,0.8,0.8,False
10,1000,0.8,0.8,False
11,1000,0.8,0.8,False
12,1000,0.8,0.8,False
13,1000,0.8,0.8,False
14,1000,0.8,0.8,False
15,1000,0.8,0.8,False
16,1000,0.8,0.8,False
17,1000,0.8,0.8,False
18,1000,0.8,0.8,False
19,1000,0.8,0.8,False
20,1000,0.8,0.8,False
21,1000,0.8,0.8,False
22,1000,0.8,0.8,False
23,1000,0.8,0.8,False
24,1000,0.8,0.8,False
25,1000,0.8,0.8,False
26,1000,0.8,0.8,False
27,1000,0.8,0.8,False
28,1000,0.8,0.8,False
29,1000,0.8,0.8,False
30,1000,0.8,0.8,False
31,1000,0.8,0.8,False
32,1000,0.8,0.8,False
33,1000,0.8,0.8,False
34,1000,0.8,0.8,False
35,1000,0.8,0.8,False
36,1000,0.8,0.8,False
37,1000,0.8,0.8,False
38,1000,0.8,0.8,False
39,1000,0.8,0.8,False
40,1000,0.8,0.8,False
41,1000,0.8,0.8,False
42,1000,0.8,0.8,False
43,1000,0.8,0.8,False
44,1000,0.8,0.8,False
45,1000,0.8,0.8,False
46,1000,0.8,0.8,False
47,1000,0.8,0.8,False
48,1000,0.8,0.8,False
49,1000,0.8,0.8,False
50,1000,0.8,0.8,False
51,1000,0.8,0.8,False
52,1000,0.8,0.8,False
53,1000,0.8,0.8,False
54,1000,0.8,0.8,False
55,1000,0.8,0.8,False
56,1000,0.8,0.8,False
57,1000,0.8,0.8,False
58,1000,0.8,0.8,False
59,1000,0.8,0.8,False
60,1000,0.8,0.8,False
61,1000,0.8,0.8,False
62,1000,0.8,0.8,False
63,1000,0.8,0.8,False
64,1000,0.8,0.8,False
65,1000,0.8,0.8,False
66,1000,0.8,0.8,False
67,1000,0.8,0.8,False
68,1000,0.8,0.8,False
69,1000,0.8,0.8,False
70,1000,0.8,0.8,False
71,1000,0.8,0.8,False
72,1000,0.8,0.8,False
73,1000,0.8,0.8,False
74,1000,0.8,0.8,False
75,1000,0.8,0.8,False
76,1000,0.8,0.8,False
77,1000,0.8,0.8,False
78,1000,0.8,0.8,False
79,1000,0.8,0.8,False
80,1000,0.8,0.8,False
81,1000,0.8,0.8,False
82,1000,0.8,0.8,False
83,1000,0.8,0.8,False
84,1000,0.8,0.8,False
85,1000,0.8,0.8,False
86,1000,0.8,0.8,False
87,1000,0.8,0.8,False
88,1000,0.8,0.8,False
89,1000,0.8,0.8,False
90,1000,0.8,0.8,False
91,1000,0.8,0.8,False
92,1000,0.8,0.8,False
93,1000,0.8,0.8,False
94,1000,0.8,0.8,False
95,1000,0.8,0.8,False
96,1000,0.8,0.8,False
97,1000,0.8,0.8,False
98,1000,0.8,0.8,False
99,1000,0.8,0.8,False
100,1000,0.8,0.8,False
1,1000,1.0,1.0,False
2,1000,1.0,1.0,False
3,1000,1.0,1.0,False
4,1000,1.0,1.0,False
5,1000,1.0,1.0,False
6,1000,1.0,1.0,False
7,1000,1.0,1.0,False
8,1000,1.0,1.0,False
9,1000,1.0,1.0,False
10,1000,1.0,1.0,False
11,1000,1.0,1.0,False
12,1000,1.0,1.0,False
13,1000,1.0,1.0,False
14,1000,1.0,1.0,False
15,1000,1.0,1.0,False
16,1000,1.0,1.0,False
17,1000,1.0,1.0,False
18,1000,1.0,1.0,False
19,1000,1.0,1.0,False
20,1000,1.0,1.0,False
21,1000,1.0,1.0,False
22,1000,1.0,1.0,False
23,1000,1.0,1.0,False
24,1000,1.0,1.0,False
25,1000,1.0,1.0,False
26,1000,1.0,1.0,False
27,1000,1.0,1.0,False
28,1000,1.0,1.0,False
29,1000,1.0,1.0,False
30,1000,1.0,1.0,False
31,1000,1.0,1.0,False
32,1000,1.0,1.0,False
33,1000,1.0,1.0,False
34,1000,1.0,1.0,False
35,1000,1.0,1.0,False
36,1000,1.0,1.0,False
37,1000,1.0,1.0,False
38,1000,1.0,1.0,False
39,1000,1.0,1.0,False
40,1000,1.0,1.0,False
41,1000,1.0,1.0,False
42,1000,1.0,1.0,False
43,1000,1.0,1.0,False
44,1000,1.0,1.0,False
45,1000,1.0,1.0,False
46,1000,1.0,1.0,False
47,1000,1.0,1.0,False
48,1000,1.0,1.0,False
49,1000,1.0,1.0,False
50,1000,1.0,1.0,False
51,1000,1.0,1.0,False
52,1000,1.0,1.0,False
53,1000,1.0,1.0,False
54,1000,1.0,1.0,False
55,1000,1.0,1.0,False
56,1000,1.0,1.0,False
57,1000,1.0,1.0,False
58,1000,1.0,1.0,False
59,1000,1.0,1.0,False
60,1000,1.0,1.0,False
61,1000,1.0,1.0,False
62,1000,1.0,1.0,False
63,1000,1.0,1.0,False
64,1000,1.0,1.0,False
65,1000,1.0,1.0,False
66,1000,1.0,1.0,False
67,1000,1.0,1.0,False
68,1000,1.0,1.0,False
69,1000,1.0,1.0,False
70,1000,1.0,1.0,False
71,1000,1.0,1.0,False
72,1000,1.0,1.0,False
73,1000,1.0,1.0,False
74,1000,1.0,1.0,False
75,1000,1.0,1.0,False
76,1000,1.0,1.0,False
77,1000,1.0,1.0,False
78,1000,1.0,1.0,False
79,1000,1.0,1.0,False
80,1000,1.0,1.0,False
81,1000,1.0,1.0,False
82,1000,1.0,1.0,False
83,1000,1.0,1.0,False
84,1000,1.0,1.0,False
85,1000,1.0,1.0,False
86,1000,1.0,1.0,False
87,1000,1.0,1.0,False
88,1000,1.0,1.0,False
89,1000,1.0,1.0,False
90,1000,1.0,1.0,False
91,1000,1.0,1.0,False
92,1000,1.0,1.0,False
93,1000,1.0,1.0,False
94,1000,1.0,1.0,False
95,1000,1.0,1.0,False
96,1000,1.0,1.0,False
97,1000,1.0,1.0,False
98,1000,1.0,1.0,False
99,1000,1.0,1.0,False
100,1000,1.0,1.0,False
